audio_path,cefr_label,topic,transcript
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_TWN_N400/SM_TWN_PTJ1_014_B2_0.mp3,C1,part-time employment," And, you know, every concept is two sides, and type of part-type job to college students  is also have its advantages and disadvantages.  In my opinion, I think it is important for college students to have a part-type job, you know.  You know, the fees in college is very high, and it's higher and higher this year.  And, you know, to have a part-time, you can earn some money to make your life or to pay the college fees.  And your parents, and you can use more money for your study or shopping.  So, it is very..."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_TWN_N400/SM_TWN_PTJ2_048_B2_0.mp3,C1,part-time employment," I think it's important for college students to have a certain job because most of the  college students made from the foreign countries is from the outer space, so they have to make  living, or they cannot have a good college life, and I think as a college student, he  also needs to be independent, so they need to learn, make money by themselves."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_TWN_N400/SM_TWN_PTJ1_068_B2_0.mp3,C1,part-time employment," I agreed for a college student to have a private job because as a student we are also supposed to study and focus on our study.  But we are also adults and we cannot depend on our parents' income because we are over 18 and with our responsibility to take care of our life.  So I prefer to do a private job but you cannot affect your study because you have to steal a student and you cannot do a private job.  But at the same time when you are studying, as long as you have your own income you can buy anything you want and you don't have to at the time to rely on your parents to ask for money from them and you feel more free to do so."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_JPN_N600/SM_JPN_PTJ2_013_B2_0.mp3,C1,part-time employment," I don't disagree with this opinion, because our parents pay so expensive money to go to school and to study, and this time we can only this time study,  and if we start the job, and we have little time to study, so it is important to study, and it is only time to study is just student,  so I don't disagree with this opinion, we have to do only this time, only student time."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_JPN_N600/SM_JPN_PTJ2_007_B2_0.mp3,C1,part-time employment," I agree with the statement because many current students in Japan don't know the rules in society.  If students have a part-time job, they can know a lot of rules.  For example, second, they can  in colors, their word is very narrow."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_SIN_N200/SM_SIN_SMK1_048_B2_0.mp3,C1,smoking in restaurants, Now because smoking is very bad for health for a personal individual and the second  act in healing second hand smoking would definitely be worse for the people  around them I would choose to believe that smoking in restaurants would be a  bad thing however I feel that it should not be banned I feel it should be moved  to a location where it's less enclosed as restaurants are enclosed areas  possibly with women and children women who are pregnant so essentially should  move these smoking areas to outside the restaurant or perhaps have a designated  smoking area so for those who smoke to accommodate and cater for every every  type of customer that because not everyone would wait patiently doing  doing nothing while waiting for their food in restaurants also I choose to  believe that by banning smoking you it would result in a massive loss in their  business and that could affect their profits and such so
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_JPN_N600/SM_JPN_PTJ1_080_B2_0.mp3,C1,part-time employment," I agree with the topic because I also have a part-time job to get money and it's important for us to know how hard to get money and it's a very nice experience for students.  And I also made new friends there and the money I got, I will use that money to travel around the world because that is my hobby.  And my parents also told me to work somewhere to get money to understand."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_PHL_N400/SM_PHL_SMK1_064_B2_0.mp3,C1,smoking in restaurants," Yes, I argue that smoking should be banned from all colleges because it's a bad habit  It's a waste of money a waste of life and other people will be affected. It's very addictive and  When you're in college, you're supposed to study not to smoke when the students are stressed  They might have this thinking that hey, I should smoke because I'm stressed because smoking can release stress  But for me, it should be bad because it's bad for your health. It will affect your future and  With smoking you could affect greatly others because the smoke  Second-hand smoking is much more dangerous than the first hand if you are just passing by and then there's there are some people  Smoke and you get inhaled. They're smoke. It's much dangerous for you. It's a waste of money  Because college in college you're supposed to study you're not supposed to waste your parents money on smoking  College is already expensive our parents"
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_KOR_N400/SM_KOR_PTJ2_047_B2_0.mp3,C1,part-time employment," I agree it's a part-time job for the university students because it can be, it could be a  great experience for people who got part-time job and we have voluntarily do something for  money and part-time job can meet a lot of people and it can be a great experience for  the people who have not experienced about meeting some other people because it is good to know  about how to treat the body and a part of you and it."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_JPN_N600/SM_JPN_SMK2_005_B2_0.mp3,C1,smoking in restaurants," I do not necessarily agree with this opinion.  Certainly, smoking does many people much harm.  Especially passive smoking is very harmful.  However, there are many people who love smoking.  We have a right to smoke, or not to smoke.  We cannot prevent smokers from smoking in the restaurants.  We cannot completely stop them from smoking in the restaurants.  We have to consider this matter very seriously."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_PHL_N400/SM_PHL_SMK1_087_B2_0.mp3,C1,smoking in restaurants," For me, as a non-smoking person, I agree that smoking must be completely banned for all  restaurants in the country or in the Philippines.  Though it is a good business for the Philippines, I believe that it is not only those people  who are affected by their doings, but also those surrounding them, as there is something  called the second-hand smoking, others may be bothered or affected by what those smokers'  actions are, and so they should at least control themselves in a way, know their place, and  not in a restaurant filled with food and other more digested things.  I believe that that..."
